date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,time_of_day_D,time_of_day_N,predictions,day_or_night
2016-01-18 01:10:00,40,0,21.46333333,40.9,19.76,40.09,20.2,39.76,20.96333333,39.4,19.16666667,64.09333333,-4.757222222,88.04111111,20.2,37.29,21.478,45.48,17.6,38.96666667,-3.42,762.9166667000003,86.5,2.0,27.16666667,-5.42,1,0,1,42.4966664356709,N
2016-01-18 01:20:00,50,10,21.39,40.9,19.7,40.16333333,20.2,39.7,20.89,39.32666667,19.1,63.74166667,-4.810555556000001,87.67277778,20.2,37.29,21.39,45.56,17.66666667,39.2,-3.53,762.8333332999997,87.0,2.0,26.33333333,-5.43,1,0,1,57.00187963109536,N
2016-01-18 01:30:00,40,0,21.32333333,40.82666667,19.66666667,40.06,20.2,39.7,20.79,39.16333333,19.06666667,63.43,-4.922222222,87.325,20.2,37.29,21.35666667,45.82666667,17.6,39.2,-3.65,762.75,87.5,2.0,25.5,-5.45,1,0,1,42.25251003328876,N
2016-01-18 01:40:00,40,0,21.26,40.76,19.6,40.0,20.2,39.7,20.7225,39.09,19.0,63.15666667,-4.8777777780000005,87.80444444,20.13333333,37.29,21.29,46.1,17.6,39.32666667,-3.77,762.6666667000003,88.0,2.0,24.66666667,-5.47,1,0,1,42.107958439580415,N
2016-01-18 01:50:00,40,0,21.2,40.7,19.6,40.0,20.2,39.76,20.63333333,39.03,19.0,62.93,-4.95,87.32944444,20.1,37.43333333,21.29,46.36,17.6,39.46666667,-3.88,762.5833332999997,88.5,2.0,23.83333333,-5.48,1,0,1,41.1960625108745,N
2016-01-18 02:00:00,60,0,21.16666667,40.7,19.53333333,40.0,20.2,39.7,20.6,38.96666667,19.0,62.73,-5.055,86.96444444,20.1,37.5,21.29,46.63333333,17.6,39.59,-4.0,762.5,89.0,2.0,23.0,-5.5,2,0,1,42.535136600403774,N
2016-01-18 02:10:00,50,0,21.1,40.7,19.5,40.03,20.2,39.76,20.53333333,38.9,18.89,62.52666667,-5.123333333,87.26666667,20.1,37.53,21.2,46.59,17.6,39.66333333,-4.0,762.4,88.66666667,2.0,23.33333333,-5.57,2,0,1,42.28812636436706,N
2016-01-18 02:30:00,40,0,21.0,40.59,19.39,40.12666667,20.26,40.02666667,20.39,38.56,18.85666667,62.13333333,-5.091111111,87.65,20.1,37.59,21.2,46.93333333,17.6,39.93333333,-4.0,762.2,88.0,2.0,24.0,-5.7,2,0,1,43.29279927017686,N
2016-01-18 02:40:00,40,0,20.96333333,40.66333333,19.39,40.2,20.29,40.09,20.35666667,38.46666667,18.79,61.86,-5.128888889,87.56444444,20.1,37.59,21.2,47.06,17.66666667,40.13333333,-4.0,762.1,87.66666667,2.0,24.33333333,-5.77,2,0,1,43.139442432718084,N
2016-01-18 02:50:00,20,0,20.89,40.66333333,19.29,40.23,20.29,40.09,20.29,38.4,18.79,61.66333333,-5.156666667,87.32833333,20.0,37.7,21.2,47.15666667,17.6,40.12666667,-4.0,762.0,87.33333333,2.0,24.66666667,-5.83,2,0,1,45.72922175841043,N
2016-01-18 03:00:00,30,0,20.89,40.59,19.23,40.23,20.29,40.09,20.26,38.43,18.73,61.53,-5.19,87.63611111,20.05,37.65,21.13333333,47.29,17.6,40.2,-4.0,761.9,87.0,2.0,25.0,-5.9,3,0,1,45.553234023446265,N
2016-01-18 03:10:00,20,0,20.89,40.59,19.2,40.29,20.29,40.09,20.2,38.29,18.76,61.36333333,-5.19,87.65777778,20.0,37.5,21.1,47.4,17.63333333,40.32666667,-4.0,761.8166667,86.83333333,2.166666667,25.33333333,-5.93,3,0,1,44.60485974652707,N
2016-01-18 03:30:00,60,0,20.79,40.59,19.16666667,40.4,20.2,40.09,20.2,38.23,18.7,61.16333333,-5.338095238,87.11238095,20.0,37.4,21.0,47.4,17.6,40.43333333,-4.0,761.65,86.5,2.5,26.0,-6.0,3,0,1,40.88119052152169,N
2016-01-18 03:40:00,40,0,20.76,40.53,19.1,40.4,20.245,40.245,20.1,38.09,18.63333333,60.96333333,-5.342857143,86.99047619,19.89,37.4,21.0,47.56666667,17.6,40.5,-4.0,761.5666667,86.33333333,2.666666667,26.33333333,-6.03,3,0,1,42.6503433009444,N
2016-01-18 03:50:00,50,0,20.7,40.59,19.1,40.46666667,20.23,40.23,20.1,38.16333333,18.6,60.83333333,-5.416666667,86.575,19.89,37.475,21.0,47.76,17.6,40.62666667,-4.0,761.4833332999997,86.16666667,2.833333333,26.66666667,-6.07,3,0,1,41.80969556471862,N
2016-01-18 04:00:00,40,0,20.7,40.59,19.0,40.4,20.23,40.23,20.06666667,38.06,18.6,60.7,-5.51,85.98833333,19.89,37.62666667,20.96333333,47.66333333,17.6,40.76,-4.0,761.4,86.0,3.0,27.0,-6.1,4,0,1,44.9949518534402,N
2016-01-18 04:10:00,40,0,20.63333333,40.53,19.0,40.4,20.26,40.29,20.0,38.0,18.6,60.56,-5.51,86.21,19.89,37.62666667,20.89,47.59,17.6,40.93333333,-4.0,761.3,85.66666667,3.0,27.0,-6.13,4,0,1,44.79341203016966,N
2016-01-18 04:20:00,50,0,20.6,40.53,18.96333333,40.4,20.26,40.36333333,19.89,38.0,18.53333333,60.43333333,-5.5,86.45555556,19.89,37.73,20.89,47.56,17.6,41.0,-4.0,761.2,85.33333333,3.0,27.0,-6.17,4,0,1,46.2035270928308,N
2016-01-18 04:30:00,50,0,20.575,40.59,18.89,40.4,20.29,40.4,19.89,38.0,18.5,60.4,-5.483333332999999,86.36444444,19.89,37.79,20.89,47.5,17.6,41.12666667,-4.0,761.1,85.0,3.0,27.0,-6.2,4,0,1,49.23618812148814,N
2016-01-18 04:40:00,40,0,20.5,40.59,18.89,40.4,20.29,40.46666667,19.89,38.0,18.5,60.26,-5.4,86.76666667,19.89,37.86,20.89,47.4,17.6,41.26,-4.0,761.0,84.66666667,3.0,27.0,-6.23,4,0,1,49.497590046375336,N
2016-01-18 04:50:00,50,0,20.5,40.62666667,18.89,40.4,20.29,40.5,19.865,37.925,18.5,60.12666667,-5.444444444,86.50555556,19.82333333,38.0,20.89,47.32666667,17.6,41.4,-4.0,760.9,84.33333333,3.0,27.0,-6.27,4,0,1,50.342284513651435,N
2016-01-18 05:00:00,40,0,20.42666667,40.56666667,18.79,40.29,20.29,40.5,19.79,37.9,18.39,59.9,-5.472222222,86.34166667,19.79,38.0,20.89,47.3175,17.6,41.46666667,-4.0,760.8,84.0,3.0,27.0,-6.3,5,0,1,53.65458956087039,N
2016-01-18 05:20:00,30,0,20.39,40.66333333,18.7,40.32666667,20.29,40.59,19.79,37.79,18.39,59.79,-5.53,86.3,19.79,37.93333333,20.79,47.2,17.6,41.59,-4.17,760.6333333,85.0,3.0,25.33333333,-6.33,5,0,1,55.2484843021584,N
2016-01-18 05:30:00,20,0,20.29,40.7,18.7,40.4,20.26,40.59,19.7,37.86333333,18.39,59.79,-5.5,86.35555556,19.79,38.0,20.79,47.2,17.6,41.59,-4.25,760.55,85.5,3.0,24.5,-6.35,5,0,1,54.69490300562583,N
2016-01-18 05:40:00,30,0,20.29,40.7,18.7,40.4,20.26,40.59,19.7,37.86333333,18.35666667,59.7,-5.525,86.2,19.79,38.0,20.79,47.2,17.6,41.62666667,-4.33,760.4666667,86.0,3.0,23.66666667,-6.37,5,0,1,54.69490300562583,N
2016-01-18 05:50:00,30,0,20.29,40.7,18.63333333,40.32666667,20.2,40.59,19.7,37.9,18.29,59.62666667,-5.535,86.38277778,19.79,38.0,20.73,47.2,17.6,41.7,-4.42,760.3833333,86.5,3.0,22.83333333,-6.38,5,0,1,54.30539294002298,N
2016-01-18 06:00:00,50,0,20.23,40.7,18.6,40.29,20.2,40.59,19.63333333,37.9,18.29,59.59,-5.483333332999999,86.77277778,19.7,38.03,20.7,47.09,17.6,41.7,-4.5,760.3,87.0,3.0,22.0,-6.4,6,0,1,56.35200113499681,N
2016-01-18 06:10:00,80,0,20.2,40.76666667,18.6,40.29,20.2,40.59,19.6,37.9,18.29,59.59,-5.427777777999999,87.055,19.7225,38.045,20.7,47.09,17.6,41.76,-4.55,760.25,87.16666667,2.833333333,22.0,-6.42,6,0,1,57.4613425992878,N
2016-01-18 06:40:00,40,0,20.2,41.4,18.5,40.86,20.1,40.76,19.5,37.82666667,18.2,59.3725,-5.4,86.71,19.7,38.09,20.6,46.9,17.6,41.76,-4.7,760.1,87.66666667,2.333333333,22.0,-6.47,6,0,1,58.68416823459043,N
2016-01-18 06:50:00,70,10,20.13333333,41.4,18.5,41.0,20.1,40.79,19.5,37.9,18.2,59.29,-5.372222222,86.66444444,19.66666667,38.09,20.6,46.845,17.6,41.7,-4.75,760.05,87.83333333,2.166666667,22.0,-6.48,6,0,1,73.36330182750791,N
2016-01-18 07:00:00,100,0,20.13333333,41.4,18.5,41.12666667,20.1,40.73,19.42666667,37.9,18.23,59.22333333,-5.333333333,87.03666667,19.66666667,38.42333333,20.6,46.9,17.56666667,41.66333333,-4.8,760.0,88.0,2.0,22.0,-6.5,7,0,1,57.45864688742378,N
2016-01-18 07:30:00,40,0,20.1,41.59,18.35666667,41.46333333,20.1,40.73,19.39,38.46666667,18.2,58.73,-5.2927777780000005,86.70777778,19.6,37.93,20.5,46.76,17.5,41.23,-4.65,759.9,87.5,2.0,21.0,-6.45,7,0,1,59.26219277826189,N
2016-01-18 08:00:00,20,0,20.0,41.4,18.29,41.59,20.1,40.9,19.315,38.4,18.12,58.7,-5.226666667,86.67166667,19.5,37.45,20.39,45.895,17.5,40.52666667,-4.5,759.8,87.0,2.0,20.0,-6.4,8,0,1,58.65019208110695,N
2016-01-18 08:10:00,20,0,20.0,41.4,18.29,41.59,20.03333333,40.82666667,19.29,38.32666667,18.13333333,58.7,-5.185555556000001,86.99888889,19.5,37.2,20.39,45.63333333,17.42666667,40.26666667,-4.43,759.7666667000003,86.83333333,2.0,20.33333333,-6.35,8,0,1,58.8129421722974,N
2016-01-18 08:20:00,30,0,20.0,41.4,18.23,41.53,20.0,40.73,19.29,38.36333333,18.1,58.59,-5.075,87.53,19.42666667,37.06666667,20.39,45.43333333,17.39,39.96666667,-4.37,759.7333332999997,86.66666667,2.0,20.66666667,-6.3,8,0,1,60.67373390917342,N
2016-01-18 08:30:00,50,0,19.92666667,41.4,18.26,41.56,20.0,40.79,19.29,38.29,18.1,58.53,-4.993333333,88.02444444,19.39,36.86333333,20.29,45.22333333,17.39,39.82666667,-4.3,759.7,86.5,2.0,21.0,-6.25,8,0,1,59.24091149035414,N
2016-01-18 08:40:00,50,0,19.89,41.4,18.2,41.56,19.89,40.79,19.2,38.2,18.1,58.5,-4.9,88.33777778,19.39,36.73,20.29,45.03,17.39,39.645,-4.23,759.6666667000003,86.33333333,2.0,21.33333333,-6.2,8,0,1,58.33519173050448,N
2016-01-18 08:50:00,40,0,19.89,41.4,18.2,41.59,19.89,40.79,19.2,38.2,18.05,58.395,-4.8327777780000005,88.38277778,19.39,36.56,20.29,44.86333333,17.39,39.46666667,-4.17,759.6333333,86.16666667,2.0,21.66666667,-6.15,8,0,1,58.44230444981437,N
2016-01-18 09:10:00,40,0,19.79,41.23,18.2,41.7,19.89,40.79,19.2,38.2,18.0,58.2,-4.613888889,88.96666667,19.29,36.46666667,20.2,44.5,17.39,39.26,-4.0,759.55,86.16666667,1.833333333,22.16666667,-5.98,9,1,0,104.8693519182943,D
2016-01-18 09:50:00,50,0,19.7,41.2,18.1,41.79,19.82333333,40.73,19.1,38.0,17.92666667,57.93333333,-3.798333333,90.85333333,19.23,36.06666667,20.1,44.0,17.29,38.9,-3.6,759.35,86.83333333,1.166666667,22.83333333,-5.52,9,1,0,105.72542131554964,D
2016-01-18 10:00:00,40,0,19.7,41.16333333,18.1,41.79,19.84,40.745,19.1,37.96666667,17.89,57.9,-3.601666667,91.28944444,19.2,36.0,20.03333333,43.93333333,17.29,38.82666667,-3.5,759.3,87.0,1.0,23.0,-5.4,10,1,0,105.80606395273692,D
2016-01-18 10:20:00,20,0,19.7,41.2,18.1,41.79,19.89,40.79,19.1,37.9,17.89,57.7675,-3.14,92.20166667,19.2,35.86333333,20.0,43.66333333,17.29,38.62666667,-3.07,759.1666667000003,84.66666667,1.666666667,28.66666667,-5.37,10,1,0,107.99226590892927,D
2016-01-18 10:30:00,20,0,19.7,41.2,18.1,41.79,19.79,40.66333333,19.1,37.9,17.89,57.7,-2.8627777780000003,92.65444444,19.2,35.79,20.0,43.53,17.29,38.59,-2.85,759.1,83.5,2.0,31.5,-5.35,10,1,0,105.60298582077833,D
2016-01-18 10:40:00,30,0,19.6,41.09,18.13333333,41.7,19.79,40.59,19.1,37.96666667,17.89,57.66333333,-2.601666667,93.015,19.1,35.7,20.0,43.5,17.29,38.53,-2.63,759.0333333,82.33333333,2.333333333,34.33333333,-5.33,10,1,0,104.6225723020403,D
2016-01-18 10:50:00,40,0,19.6,41.03,18.13333333,41.7,19.76,40.59,19.1,37.96666667,17.89,57.59,-2.328333333,93.485,19.1,35.62666667,19.92666667,43.43333333,17.29,38.5,-2.42,758.9666667,81.16666667,2.666666667,37.16666667,-5.32,10,1,0,102.33229715433067,D
2016-01-18 11:00:00,50,0,19.6,41.045,18.2,41.66333333,19.7,40.59,19.1,38.045,17.89,57.5,-2.040555556,93.85444444,19.1,35.59,19.89,43.29,17.29,38.43333333,-2.2,758.9,80.0,3.0,40.0,-5.3,11,1,0,100.81685246940596,D
2016-01-18 11:10:00,50,0,19.6,41.12666667,18.2,41.59,19.7,40.7,19.1,38.09,17.85666667,57.36333333,-1.838888889,94.11444444,19.1,35.59,19.89,43.29,17.29,38.4,-2.07,758.8166667,79.0,3.0,40.0,-5.33,11,1,0,102.71640637814308,D
2016-01-18 11:30:00,40,0,19.6,41.2,18.26,41.59,19.79,40.7,19.1,38.0,17.79,57.2,-1.375555556,94.60777778,19.1,35.5,19.82333333,43.06666667,17.26,38.26,-1.8,758.65,77.0,3.0,40.0,-5.4,11,1,0,105.43307427084416,D
2016-01-18 11:40:00,50,0,19.6,41.2,18.23,41.53,19.79,40.7,19.1,38.0,17.79,57.12666667,-1.16,94.745,19.03333333,35.32666667,19.85666667,43.06,17.2,38.2,-1.67,758.5666667,76.0,3.0,40.0,-5.43,11,1,0,107.93467458532497,D
2016-01-18 11:50:00,40,0,19.6,41.23,18.29,41.59,19.79,40.7,19.06666667,37.96666667,17.79,57.0675,-1.0555555559999998,94.74444444,19.1,35.4,19.79,42.93333333,17.29,38.29,-1.53,758.4833332999997,75.0,3.0,40.0,-5.47,11,1,0,105.03930875768039,D
2016-01-18 12:00:00,40,0,19.53333333,41.29,18.29,41.59,19.79,40.7,19.06666667,38.02666667,17.79,57.0,-0.8444444440000001,94.85444444,19.0,35.26,19.79,42.9,17.23,38.23,-1.4,758.4,74.0,3.0,40.0,-5.5,12,1,0,107.57119649198184,D
2016-01-18 12:10:00,50,0,19.5,41.29,18.29,41.53,19.79,40.7,19.03333333,38.06666667,17.76,56.96666667,-0.705555556,94.865,19.0,35.2,19.79,42.9,17.29,38.29,-1.35,758.3,73.66666667,3.0,40.0,-5.52,12,1,0,107.50725272669713,D
2016-01-18 12:30:00,50,0,19.5,41.29,18.29,41.5,19.73,40.7,19.0,38.09,17.79,56.79,-0.5,94.79611111,19.03333333,35.12666667,19.79,42.79,17.26,38.26,-1.25,758.1,73.0,3.0,40.0,-5.55,12,1,0,107.16265567097669,D
2016-01-18 12:50:00,20,0,19.5,41.29,18.29,41.5,19.79,40.7,19.0,38.2,17.76,56.66333333,-0.266666667,95.04388889,19.0,34.96666667,19.73,42.73,17.23,38.23,-1.15,757.9,72.33333333,3.0,40.0,-5.58,12,1,0,108.74450419966912,D
2016-01-18 13:00:00,20,0,19.5,41.29,18.29,41.5,19.79,40.7,19.0,38.2,17.7,56.59,-0.105555556,95.17888889,19.0,34.9,19.79,42.66333333,17.23,38.2,-1.1,757.8,72.0,3.0,40.0,-5.6,13,1,0,110.30799556258371,D
2016-01-18 13:20:00,40,0,19.5,41.4,18.29,41.5,19.7,40.7,19.0,38.2,17.7,56.5,0.15,95.32777778,19.0,34.82666667,19.7,42.59,17.29,38.09,-0.93,757.6333333,71.33333333,3.0,40.0,-5.57,13,1,0,107.54904204092237,D
2016-01-18 13:30:00,50,0,19.39,41.29,18.23,41.43333333,19.7,40.7,19.0,38.23,17.7,56.4,0.3,95.50333333,19.0,34.79,19.7,42.59,17.29,38.09,-0.85,757.55,71.0,3.0,40.0,-5.55,13,1,0,107.8242315603327,D
2016-01-18 13:40:00,50,0,19.39,41.29,18.29,41.5,19.7,40.7,18.92666667,38.29,17.7,56.32666667,0.377777778,95.47222222,19.0,34.73,19.7,42.53,17.2,38.0,-0.77,757.4666667,70.66666667,3.0,40.0,-5.53,13,1,0,108.10361266049173,D
2016-01-18 13:50:00,50,0,19.46333333,41.36333333,18.2,41.4,19.7,40.7,18.89,38.29,17.7,56.29,0.466666667,95.42222222,19.0,34.62666667,19.7,42.5,17.26,38.0,-0.68,757.3833333,70.33333333,3.0,40.0,-5.52,13,1,0,111.09492954933543,D
2016-01-18 14:00:00,40,0,19.39,41.29,18.26,41.46666667,19.7,40.7,18.89,38.29,17.63333333,56.15666667,0.566666667,95.37222222,19.0,34.645,19.7,42.43333333,17.29,38.0,-0.6,757.3,70.0,3.0,40.0,-5.5,14,1,0,108.7688436951694,D
2016-01-18 14:10:00,40,0,19.39,41.29,18.29,41.5,19.7,40.7,18.89,38.29,17.66,56.09,0.661111111,95.42222222,19.0,34.56,19.7,42.4,17.29,38.0,-0.57,757.25,69.5,3.0,38.16666667,-5.55,14,1,0,107.9799815795438,D
2016-01-18 14:20:00,40,0,19.39,41.345,18.29,41.5,19.7,40.7,18.89,38.29,17.625,55.9975,0.7,95.525,19.0,34.5675,19.7,42.4,17.2,37.9,-0.53,757.2,69.0,3.0,36.33333333,-5.6,14,1,0,110.1214343647418,D
2016-01-18 14:50:00,50,0,19.39,41.36333333,18.26,41.5,19.7,40.7,18.89,38.36333333,17.6,55.845,0.805555556,95.70833333,19.0,34.7,19.6,42.2,17.2,37.9,-0.43,757.05,67.5,3.0,30.83333333,-5.75,14,1,0,110.25902787037997,D
2016-01-18 15:00:00,50,0,19.29,41.4,18.2,41.5,19.7,40.7,18.89,38.29,17.6,55.7675,0.8666666670000001,95.87777778,19.0,34.7,19.65,42.1725,17.2,37.79,-0.4,757.0,67.0,3.0,29.0,-5.8,15,1,0,113.12004196911563,D
2016-01-18 15:10:00,30,0,19.35666667,41.4,18.2,41.4,19.7,40.7,18.89,38.29,17.6,55.7,0.8888888890000001,96.01333333,19.0,34.7,19.6,42.09,17.2,37.79,-0.42,756.9666667,67.5,2.833333333,30.83333333,-5.73,15,1,0,113.85975075739198,D
2016-01-18 15:20:00,20,0,19.29,41.4,18.2,41.4,19.7,40.66333333,18.85666667,38.36333333,17.6,55.6725,0.9,96.01,19.0,34.7,19.6,42.0,17.2,37.79,-0.43,756.9333333,68.0,2.666666667,32.66666667,-5.67,15,1,0,114.30932193729468,D
2016-01-18 15:40:00,30,0,19.32333333,41.4,18.2,41.4,19.6,40.59,18.79,38.29,17.575,55.5675,0.783333333,95.75611111,19.0,34.66333333,19.6,41.86333333,17.2,37.79,-0.47,756.8666667,69.0,2.333333333,36.33333333,-5.53,15,1,0,112.35737422336827,D
2016-01-18 16:00:00,50,0,19.29,41.4,18.2,41.4,19.56666667,40.59,18.79,38.2,17.5,55.38428571,0.495238095,95.46619048,18.96333333,34.48466667,19.6,41.79,17.2,37.7,-0.5,756.8,70.0,2.0,40.0,-5.4,16,1,0,112.3403211121118,D
2016-01-18 16:10:00,50,0,19.29,41.4,18.2,41.4,19.55,40.6725,18.79,38.2,17.5,55.32666667,0.388888889,95.20222222,18.90222222,34.33277778,19.6,41.79,17.2,37.59,-0.62,756.7666667000003,72.0,2.0,38.16666667,-5.17,16,1,0,111.88401835763678,D
2016-01-18 16:20:00,50,0,19.29,41.29,18.175,41.475,19.56666667,40.7,18.7,38.16333333,17.5,55.23461538,0.227777778,94.99,18.90833333,34.29,19.6,41.824375,17.2,37.59,-0.73,756.7333332999997,74.0,2.0,36.33333333,-4.93,16,1,0,110.95668127098169,D
2016-01-18 16:30:00,40,0,19.29,41.29,18.1,41.5,19.6,40.59,18.7,38.09,17.5,55.2,0.0,94.62722222,18.89,34.29,19.56363636,41.86,17.1,37.5,-0.85,756.7,76.0,2.0,34.5,-4.7,16,1,0,113.92326856430428,D
2016-01-18 16:50:00,50,0,19.29,41.29,18.1,41.56,19.56666667,40.62666667,18.7,38.06,17.5,55.09,-0.472222222,93.69055556,18.89,34.29,19.5,41.9,17.1,37.4,-1.08,756.6333333,80.0,2.0,30.83333333,-4.23,16,1,0,111.52208492138156,D
2016-01-18 17:00:00,40,0,19.2,41.2,18.06666667,41.56,19.5,40.7,18.7,38.09,17.39,55.0,-0.6777777779999999,93.22277778,18.82333333,34.36333333,19.5,41.9,17.1,37.4,-1.2,756.6,82.0,2.0,29.0,-4.0,17,1,0,109.76014123771573,D
2016-01-18 17:30:00,40,0,19.2,41.2,17.92666667,41.5,19.5,40.7,18.6,38.09,17.42,54.79,-1.697222222,88.93888889,18.79,34.4,19.39,41.75,17.06666667,37.26,-1.6,756.6,84.5,2.5,26.5,-3.95,17,1,0,113.09978325974099,D
2016-01-18 17:40:00,20,0,19.13333333,41.12666667,17.89,41.53,19.5,40.7,18.6,38.09,17.39,54.7,-1.862777778,88.84944444,18.754,34.4,19.39,41.7,17.0,37.2,-1.73,756.6,85.33333333,2.666666667,25.66666667,-3.93,17,1,0,113.58116256261404,D
2016-01-18 17:50:00,30,0,19.1,41.12666667,17.89,41.59,19.5,40.66333333,18.56666667,38.16333333,17.39,54.678,-1.998888889,88.81333333,18.7,34.4,19.39,41.7,17.06666667,37.2,-1.87,756.6,86.16666667,2.833333333,24.83333333,-3.92,17,1,0,112.0990602902642,D
2016-01-18 18:00:00,30,10,19.1,41.12666667,17.89,41.59,19.42666667,40.53,18.5,38.09,17.39,54.59,-2.01,89.59166667,18.7,34.4,19.35666667,41.7,17.0,37.1175,-2.0,756.6,87.0,3.0,24.0,-3.9,18,1,0,127.95097284236373,D
2016-01-18 18:40:00,510,0,19.1,41.0,17.79,41.46333333,19.29,40.26,18.39,38.16333333,17.29,54.5,-2.291111111,90.71111111,18.6,34.59,19.56666667,42.46666667,17.0,37.29,-2.33,756.6,84.33333333,3.0,24.0,-4.63,18,1,0,110.63237176499909,D
2016-01-18 19:00:00,300,20,19.1,41.46666667,17.92666667,41.86,19.29,40.29,18.39,38.2,17.29,54.4,-2.529444444,90.26611111,18.53333333,34.7,19.865,43.0425,16.96333333,37.29,-2.5,756.6,83.0,3.0,24.0,-5.0,19,0,1,96.25252017708522,N
2016-01-18 19:10:00,350,10,19.23,41.56666667,18.06666667,42.06,19.39,40.2,18.35666667,38.32666667,17.29,54.4,-2.669444444,89.98611111,18.6,34.79,19.92666667,43.26666667,16.89,37.29,-2.5,756.65,82.16666667,3.0,24.5,-5.13,19,0,1,81.16548605184215,N
2016-01-18 19:20:00,90,10,19.35666667,41.96,18.13333333,41.93333333,19.39,40.05,18.29,38.4,17.29,54.33,-2.7,90.15111111,18.51666667,34.88166667,20.0375,43.485,16.89,37.29,-2.5,756.7,81.33333333,3.0,25.0,-5.27,19,0,1,87.8219250987375,N
2016-01-18 19:40:00,130,10,19.96333333,42.53,18.46333333,42.63333333,19.63333333,40.33,18.29,38.5,17.37272727,56.90090909,-2.857222222,89.86111111,18.48,34.88,19.9725,43.333125,16.89,37.3,-2.5,756.8,79.66666667,3.0,26.0,-5.53,19,0,1,88.50439911330909,N
2016-01-18 19:50:00,200,0,20.1,42.1,18.7,42.46666667,19.7,40.59,18.29,38.5,17.95076923,72.87153846,-2.933333333,89.87222222,18.48,34.88,20.02727273,43.74545455,16.96333333,37.96666667,-2.5,756.85,78.83333333,3.0,26.5,-5.67,19,0,1,64.68724298250254,N
2016-01-18 20:40:00,470,20,20.365,40.8925,19.26,41.39,20.56666667,44.39,19.02333333,38.96666667,18.575,86.875,-3.127777778,89.455,18.26,32.79666667,20.2,43.08,17.0,38.9,-2.83,756.8333332999997,81.33333333,2.333333333,25.0,-5.6,20,0,1,105.72508644035929,N
2016-01-18 20:50:00,740,10,20.46333333,40.76666667,19.39,41.06,20.76,46.05666667,19.49666667,38.69333333,18.42666667,86.46444444,-3.21,89.23666667,18.2,32.42285714,20.22571429,42.72928571,16.92666667,38.36666667,-2.92,756.8166667,82.16666667,2.166666667,24.5,-5.55,20,0,1,93.97081743423229,N
2016-01-18 21:00:00,600,0,20.5,40.7,19.46333333,40.93333333,20.79,46.83333333,20.13,38.1,18.31,85.454,-3.321666667,88.745,18.2,32.22285714,20.2,42.59,16.89,38.09,-3.0,756.8,83.0,2.0,24.0,-5.5,21,0,1,75.24075427538486,N
2016-01-18 21:20:00,440,20,20.6,40.4,19.56666667,40.43333333,21.13333333,46.12333333,21.09666667,37.36333333,18.23,83.32666667,-3.672222222,86.80944444,18.13333333,31.82333333,20.39,42.13333333,16.82333333,37.39,-3.33,756.7333332999997,84.0,2.0,22.66666667,-5.7,21,0,1,114.65466138794369,N
2016-01-18 21:30:00,280,10,20.66666667,40.26666667,19.6,40.02666667,21.26,45.39666667,21.49666667,37.09666667,18.16666667,82.29,-3.897222222,85.87388889,18.1,31.63333333,20.32333333,42.13333333,16.85666667,37.1,-3.5,756.7,84.5,2.0,22.0,-5.8,21,0,1,100.29706026929682,N
2016-01-18 21:50:00,80,10,20.79,39.36,19.7,39.19666667,20.92666667,43.33,21.73,36.83,18.0,78.31916667,-4.07,86.25722222,18.01111111,31.16555556,20.29,41.82666667,16.82333333,37.13333333,-3.83,756.6333333,85.5,2.0,20.66666667,-6.0,21,0,1,85.82590130459431,N
2016-01-18 22:00:00,70,20,20.76,38.79666667,19.7,38.63333333,20.79,42.56333333,21.43,36.63333333,17.89,75.43333333,-4.193888889,85.62222222,18.0,31.03333333,20.29,41.82666667,16.89,38.33333333,-4.0,756.6,86.0,2.0,20.0,-6.1,22,0,1,98.35274726324303,N
2016-01-18 22:10:00,50,10,20.76,38.46333333,19.7,38.36166667,20.73,42.03,21.23,36.36,17.89,73.22666667,-4.4,84.61222222,18.0,30.89,20.29,41.9,17.0,39.09666667,-4.15,756.6,86.33333333,1.833333333,27.33333333,-6.18,22,0,1,78.52085747343915,N
2016-01-18 22:30:00,60,20,20.7,38.29,19.7,38.36,20.525,41.65,20.92666667,36.83333333,17.775,69.195,-4.879444444,82.53777778,18.0,31.93,20.2,42.24,17.0,39.4,-4.45,756.6,87.0,1.5,42.0,-6.35,22,0,1,86.70153472263456,N
2016-01-18 22:40:00,60,10,20.7,38.32666667,19.7,38.56,20.5,41.5,20.85666667,37.09,17.73,68.5,-5.216111111,81.63277778,18.0,32.25,20.2,42.558,17.0,39.4,-4.6,756.6,87.33333333,1.333333333,49.33333333,-6.43,22,0,1,67.86912972546929,N
2016-01-18 22:50:00,50,10,20.7,38.46666667,19.7,38.73,20.39,41.36333333,20.73,37.16333333,17.7,67.76666667,-5.250555556,82.85111111,18.0,32.52666667,20.2,42.93,17.0,39.4,-4.75,756.6,87.66666667,1.166666667,56.66666667,-6.52,22,0,1,64.71723620177812,N
2016-01-18 23:00:00,60,20,20.66666667,38.59,19.625,38.8175,20.32333333,41.23,20.66666667,37.43333333,17.7,67.36666667,-5.063888888999999,84.43333333,18.0,32.73,20.2,43.12666667,17.0,39.32666667,-4.9,756.6,88.0,1.0,64.0,-6.6,23,0,1,81.5324585355078,N
